,Unnamed: 0,News,Original Label,Prediction
1726,1726,[CLS] Juiz federal bloqueia dinheiro dos fundos partidário e eleitoral e manda usar contra coronavírus | Política | G1 https : / / g1. globo. com / politica / noticia / 2020 / 04 / 07 / juiz - federal - bloqueia - dinheiro - dos - fundos - partidario - e - eleitoral - e - manda - usar - contra - coronavirus. ghtml [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1733,1733,[CLS] Eu Quero falar da mortalidade do Coronavirus CONTIGO jogador [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1734,1734,[CLS] https : / / portal. fiocruz. br / coronavirus - 2019 - ncov - informacoes - para - pesquisadores - 0 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1735,1735,[CLS] Seguem orientações de como preparar as soluções diluídas a base de cloro ( água sanitária ). Nas próximas teremos o pico de contaminações no Brasil e o CFQ resolveu preparar a animação para tentar barrar a entrada do coronavírus nas residências e alcançar mais pessoas! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1736,1736,[CLS] https : / / revistaforum. com. br / noticias / china - promovera - maior - programa - de - ajuda - economica - externa - a - cuba - desde - o - fim - da - uniao - sovietica / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1737,1737,[CLS] http : / / exame. abril. com. br / revista - exame / o - setor - eletrico - brasileiro - caiu - no - colo - dos - chineses / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1738,1738,"[CLS] Mortes acumuladas por coronavírus no Brasil, segundo Min. da Saúde. 17 / 03 : 118 / 03 : 419 / 03 : 620 / 03 : 1121 / 03 : 1822 / 03 : 2523 / 03 : 3424 / 03 : 4625 / 03 : 5726 / 03 : 7727 / 03 : 9228 / 03 : 11429 / 03 : 13630 / 03 : 15931 / 03 : 20101 / 04 : 24102 / 04 : 29903 / 04 : 35904 / 04 : 43205 / 04 : 486 [SEP] [PAD] [PAD]",0,0
1739,1739,[CLS] A torcida do corona deve estar arrancando os cabelos [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1740,1740,"[CLS] É com muita alegria que comunico que mais um pedido nosso relacionado ao Coronavírus foi atendido! O Ministério da Educação decidiu adiantar a formatura dos estudantes de Medicina, Enfermagem e outros cursos da área da Saúde para atuarem nos hospitais no enfrentamento da Covid - 19! São mais de 10 mil universitários jovens e corajosos que com certeza querem se juntar às equipes médicas que atuam na linha de frente do combate ao Coronavírus!. Obrigado, MEC! E eu continuo em contato com reitores de universidades e faculdades para conseguir mais apoio para essa [SEP]",0,0
1741,1741,"[CLS] “ O que mais queremos é voltar à normalidade, e o País retornar ao caminho da prosperidade ”, disse Bolsonaro. O presidente da República, Jair Bolsonaro, comandou, nesta terça - feira ( 9 ), a 34a Reunião do Conselho de Governo, no Palácio da Alvorada, para tratar das medidas adotadas pelo governo durante a pandemia do novo coronavírus. Ao abrir a reunião, o presidente lamentou as mortes provocadas pela doença no País e disse esperar que logo o Brasil possa retomar a normalidade... https : / / dunapress [SEP]",0,0
1742,1742,"[CLS] O presidente da República, Jair Bolsonaro, participou, nesta sexta - feira ( 5 ), da inauguração do primeiro hospital de campanha construído pelo Governo Federal para atender pacientes com Covid - 19. A unidade fica em Águas Lindas de Goiás ( GO ). O hospital será mantido pelo governo de Goiás, que custeará insumos e equipe, e vai atender a demanda de pelo menos sete municípios goianos localizados na região chamada de entorno do Distrito Federal, com população estimada de 1, 2 milhão de habitantes... https : / / dunapress. org / 2020 / 06 / 10 / presidente [SEP]",0,0
1743,1743,"[CLS] Parnaíba / PI - A Polícia Federal entregou na sexta - feira ( 3 / 4 ) ao Abrigo de Idosos São José, em Parnaíba / PI, os donativos arrecadados em coleta solidária empreendida pelos servidores policiais e administrativos da unidade. Foram arrecadados materiais de limpeza e higiene pessoal, destinados ao asseio da Entidade e dos idosos internos. A Campanha "" PF Solidária "" foi instituída em caráter permanente e tem como objetivo primordial amparar grupos vulneráveis, em especial entidades filantrópicas e de caráter humanitário atingidas pela escassez de recursos no período [SEP]",0,0
1745,1745,"[CLS] O DNA do vírus deixado no leito de um hospital foi encontrado em quase metade de todos os locais amostrados em uma enfermaria em 10 horas e persistiu por pelo menos cinco dias, de acordo com um novo estudo da UCL e do Great Ormond Street Hospital ( GOSH ). O estudo, publicado como uma carta no Journal of Hospital Infection, teve como objetivo simular com segurança como o SARS - CoV - 2, o vírus que causa o Covid - 19, pode se espalhar pelas superfícies de um hospital... https : / / dunapress. org / 202 [SEP]",0,0
1746,1746,[CLS] Dra. Nise Yamaguchi integra gabinete de crise e propõe a cloroquina como tratamento imediato nos casos de coronavírus. https : / / conexaopolitica. com. br / ultimas / dra - nise - yamaguchi - integra - gabinete - de - crise - e - propoe - a - cloroquina - como - tratamento - imediato - nos - casos - de - coronavirus / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1747,1747,"[CLS] Neste dia em que completa 21 anos de existência, o Ministério da Defesa encontra - se no epicentro de duas grandes operações que atuam diretamente na defesa do País e no fortalecimento da soberania nacional : Covid - 19 e Verde Brasil 2. A tradicional cerimônia em comemoração ao aniversário não será realizada, mas, diante de todos os resultados alcançados, nas mais diversas frentes, em prol de toda a Nação, fica latente a certeza do rumo certo e do dever cumprido... https : / / dunapress. org / 2020 / 06 / 10 / defesa - completa - 21 - anos - integrando - as [SEP]",0,0
1748,1748,"[CLS] Diante dos relatos reiterados de golpes que vem sendo aplicados por estelionatários por meio de chamadas telefônicas ou mensagens de Whatsapp, o Ministério da Saúde informa que não pede nem recebe doações em dinheiro, assim como não há fundo exclusivo para receber recursos da população para combate à pandemia de covid - 19. Da mesma forma, o ministro de Estado da Saúde, Luiz Henrique Mandetta, em hipótese alguma solicita doações de recursos da população para combater a pandemia de covid - 19... * Saiba mais através do link abaixo : * https : / / duna [SEP]",0,0
1749,1749,"[CLS] Atenas em Grande Morticínio e Guerras O mundo hoje vive em um claro cenário epidêmico, as pessoas sem exceção estão se cuidando para impedir que o vírus atual ( Covid - 19 ) bata em suas portas, mas este não é definitivamente o primeiro encontro nosso com uma pandemia, houveram outros, e por certo, muito piores e devastadores. Ao longo de toda história humana, tivemos inúmeros momentos em que o homem foi afligindo por doenças desconhecidas que acabaram por dizimar parcelas consideráveis de suas populações... * Saiba mais através do link abaixo : * https [SEP]",0,0
1751,1751,"[CLS] O Ministério da Defesa, em ação coordenada com o Ministério da Saúde e com o apoio da Confederação Nacional da Indústria ( CNI ), realiza, nesta segunda - feira ( 06 / 04 ), o transporte de equipamentos e medicamentos para auxiliar no combate ao novo coronavírus. Na missão, que faz parte da Operação COVID - 19, uma aeronave VC - 99 da Força Aérea Brasileira ( FAB ) transportará 18 respiradores hospitalares para serem reparados no Centro de Inovação e Tecnologia do SENAI - FIEMG ( Federação das Indústrias do Estado de Minas Gerais ), em Belo [SEP]",0,0
1752,1752,[CLS] Agência cita conflitos políticos e coronavírus para justificar decisão A agência de classificação de risco Standard & Poor's ( S & P ) reduziu de positiva para estável a perspectiva da nota da dívida pública brasileira. A decisão foi divulgada na noite desta segunda - feira ( 6 ) e ocorre quase quatro meses depois de a agência ter indicado que poderia subir a nota do país... * Saiba mais através do link abaixo : * https : / / dunapress. org / 2020 / 04 / 07 / standard - poors - reduz - perspectiva - da - nota - do - [SEP],0,0
1753,1753,"[CLS] Medida facilita compra no mercado externo e reduz custo para a fabricação e operação de bens que serão utilizados na luta contra o coronavírus A Câmara de Comércio Exterior ( Camex ) zerou o Imposto de Importação de 25 insumos, componentes e acessórios utilizados na fabricação e operação de respiradores e ventiladores pulmonares e de máscaras de proteção. A redução das tarifas foi aprovada em reunião virtual do Comitê Executivo de Gestão da Camex ( Gecex ), na última quarta - feira ( 1o ), no contexto das ações de política comercial para combate à pandemia [SEP]",0,0
1754,1754,"[CLS] * [UNK] * ` ` ` [UNK] £NTR∆ [UNK] † † [UNK] [UNK] ; [UNK] TRΣTΔR, MΔS S CMΣCΣ SΣ [UNK] [UNK]. [UNK] LIҜS CΔRΔI ; [UNK] [UNK], SΣU PUHΣTΣIR DΣ MΣRDΔ. [UNK] / [UNK] = [UNK] [UNK] [UNK] [UNK] [UNK] SΣU CU [UNK] [UNK] / [UNK] [UNK] CM S [UNK]'S [UNK]. [UNK] P∇ = [UNK] SΣJΔ GΔD [UNK]. [UNK] PRΔ SΣR RΣSPΣITΔD. https [SEP]",0,0
1757,1757,[CLS] A Brasil Paralelo lançará uma produção inédita com 7 denúncias sobre o caso COVID - 19. Segue meu convite para que você possa assistir gratuitamente : https : / / bit. ly / 2U2QUp1 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1766,1766,[CLS] ÓTIMA NOTÍCIA : General Heleno fala pela primeira vez após vencer luta contra o coronavírus. Se inscreva no canal. https : / / youtu. be / BVb - waVEhGo [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1770,1770,"[CLS] Nota oficial explica que diferentemente do que tem sido alardeado pela imprensa brasileira, com as mudanças na divulgação de mortes por covid - 19, a nova plataforma permite visualizar quantos falecimentos foram notificados no dia e a que data se refere cada óbito. http : / / www. ocongressista. com / 2020 / 06 / ministerio - da - saude - responde - globo - jn. html [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
1771,1771,"[CLS] Vamos orar um pouquinho : Pai Nosso que Estás no céusSantificado seja o Vosso NomeVenha à nós o Vosso Reino, Seja feita a Vossa VontadeAqui na terraComo no céuO pão nosso, de cada dia, nos dai hoje Perdoai as nossas ofensasAssim comonós perdoamosaos que nos tem ofendidos, Não nos deixeis cair em tentaçãoE livrai - nos Senhor, de todo o mal. Amém. Amado Senhor, agradeçopor mais um dia, pela minha família, [SEP]",0,0
1778,1778,"[CLS] * NOVAS MEDIDAS * * Sexta - feira, 3 de abril de 2020 * * Caixa lançará app para que trabalhadores informais fora do cadastro peçam auxilio de R $ 600 * https : / / gazetabrasil. com. br / destaques / caixa - lancara - app - para - que - trabalhadores - informais - fora - do - cadastro - pecam - auxilio - de - r600 / Congresso prorroga CPMI das Fake News por 180 diashttps : / / gazetabrasil. com. br / [SEP]",0,0
1779,1779,"[CLS] * Principais notícias de agora * * Quinta - feira, 02 de abril de 2020 * * Bolsonaro : ‘ coronavoucher ’ de R $ 600 vai ser pago na semana que vem * https : / / gazetabrasil. com. br / especiais / jair - bolsonaro / bolsonaro - coronavoucher - de - r - 600 - vai - ser - pago - na - semana - que - vem / * Uma a cada 5 pessoas infectadas pelo coronavírus já está curada * https : / / gazetabrasil. [SEP]",0,0
1780,1780,"[CLS] * Resumo do dia * * Terça - feira, 09 de junho de 2020 * https : / / gazetabrasil. com. br / destaques / ultimas - noticias - de - hoje / resumo - 09 - 06 - 20 - painel - interativo - da - covid - 19 - auxilio - emergencial - prorrogado - renda - brasil - mpe - a - favor - do - inquerito - das - fake - news - eleicoes - 2020 - desemprego - dispara - e - mais / * Dólar : 4, 90 [SEP]",0,0
1781,1781,"[CLS] _ Terça - feira, 09 de Junho de 2020 _ * Boletim da noite * _ Moraes pede vista e adia julgamento de chapa Bolsonaro - Mourão no TSE _ https : / / gazetabrasil. com. br / destaques / moraes - pede - vista - e - adia - julgamento - de - chapa - bolsonaro - mourao - no - tse / * NOVAS MEDIDAS * * Ministério da Saúde * _ Governo volta a exibir total de casos e óbitos da covid - 19 no Brasil _ https : / / ga [SEP]",0,0
1785,1785,[CLS] Syngenta é vendida para empresa chinesa por US $ 43 bilhões - Canal Rural - https : / / www. canalrural. com. br / noticias / syngenta - vendida - para - empresa - chinesa - por - bilhoes - 60716 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1788,1788,"[CLS] _ Um relatório de pesquisa de Marko Kolanovic, chefe global de pesquisa macro - quantitativa e de derivativos do J. P. Morgan, * avalia que os governantes se assustaram com “ artigos científicos falhos ” e decretaram lockdowns “ ineficientes ou atrasados ” que destruiram empresas, empregos e vidas sem, contudo, mudar o curso da pandemia. * _ _ * “ Embora muitas vezes ouvimos que os lockdowns são motivados por modelos científicos e que existe uma relação exata entre o nível de atividade econômica e a disseminação do vírus, isso não é suportado pelos [SEP]",0,0
1791,1791,"[CLS] * Resumo do dia * https : / / gazetabrasil. com. br / destaques / ultimas - noticias - de - hoje / resumo - 11 - 06 - 2020 - ministerios - das - comunicacoes - vacina - em - 2021 - moro - x - zambelli - eike - condenado - e - witzel - denunciado - primeira - estatal - extinta - nomeacao - suspensa - na - iphan - forcas - armadas - na - amazonia / * Quinta - feira, 11 de junho de 2020 * [SEP]",0,0
1792,1792,"[CLS] INTERESSANTE (... ) * Medidas mais duras * A Alemanha está se juntando aos EUA e ao Canadá, que já adotaram uma postura mais linha - dura em relação à China. O governo de Merkel liderou iniciativas para levar a cabo a análise de investimentos estrangeiros em toda a União Europeia depois de ter sido alvo de aquisições chinesas nos últimos anos. (... ) https : / / exame. abril. com. br / economia / alemanha - barra - aquisicao - chinesa - de - empresa - do - pais - pela - 1a - vez / [SEP] [PAD]",0,0
1793,1793,"[CLS] Com UMA ÚNICA morte por covid - 19, Santa Catarina desiste da quarentena. O governador Coronel Moisés vai permitir reabertura do comércio, shoppings, bares, restaurantes, lotéricas e setor hoteleiro a partir da semana que vem. https : / / noticias. r7. com / saude / coronavirus / com - uma - morte - por - covid - 19 - santa - catarina - desiste - da - quarentena - 27032020 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
1795,1795,[CLS] Advogado americano impetra ação de 20 trilhões de dólares contra a China e quer a prisão dos culpados - https : / / www. jornaldacidadeonline. com. br / noticias / 19776 / advogado - americano - impetra - acao - de - 20 - trilhoes - de - dolares - contra - a - china - e - quer - a - prisao - dos - culpados [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1796,1796,"[CLS] * Coronavírus : ‘ Estamos todos juntos nesta situação – e juntos vamos superá - la ’, * https : / / m. facebook. com / story. php? story _ fbid = 914845618980204 & id = 142312556233518 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
1797,1797,[CLS] Brasil ultrapassa 40 mil óbitos por conta da Covid - 19 https : / / momentomt. com. br / brasil - ultrapassa - 40 - mil - obitos - por - conta - da - covid - 19 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1798,1798,[CLS] Comissão debate medidas econômicas do BNDES para enfrentamento da Covid - 19 https : / / momentomt. com. br / comissao - debate - medidas - economicas - do - bndes - para - enfrentamento - da - covid - 19 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1799,1799,[CLS] Hospital Referência à Covid atende 54 % dos pacientes do interior do Estado https : / / momentomt. com. br / hospital - referencia - a - covid - atende - 54 - dos - pacientes - do - interior - do - estado - 2 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1806,1806,"[CLS] CPI DA ARENA DAS DUNAS É SUSPENSA | Por iniciativa do Deputado Estadual Getúlio Rego, Assembleia do RN aprovou em sessão legislativa a suspensão dos trabalhos da CPI da Arena das Dunas. Veja aqui como votaram os deputados : Suspensão dos trabalhos da CPI do Arena das DunasSIM1 - ALBERT DICKSON 2 - DR. BERNARDO 3 - GALENO TORQUATO 4 - GEORGE SOARES 5 - GETÚLIO RÊGO 6 - [SEP]",0,0
1809,1809,"[CLS] # VERGONHADEPUTADO ESTADUAL DELEGADO CAVEIRA ENTREGA ESQUEMA IMORAL DA ALEPA, QUE PAGA MIL REAIS POR DIA DE'TICKET ALIMENTAÇÃO'PARA CADA PARLAMENTAR! “ Eu falo e ninguém acredita. Um deputado ganha mil reais de ticket alimentação por dia, enquanto o brasileiro às vezes não tem um salário mínimo para sustentar sua família. Devolvam o dinheiro, parlamentares. [SEP]",0,0
1810,1810,"[CLS] NOTÍCIA FRESQUINHAEUA PROCESSAM CHINA POR PANDEMIA DE CORONA. Processo de US $ 20 trilhões contra a China! Grupo dos EUA diz que o coronavírus é uma arma biológica. Um processo de US $ 20 trilhões foi movido contra autoridades chinesas nos EUA por causa de um surto de coronavírus. O advogado americano Larry Klayman e seu grupo de defesa Freedom Watch, juntamente com a empresa texana Buzz Photos, entraram com uma ação contra o governo chinês, [SEP]",0,0
